java_file,nobl
/neo4j/example/src/main/java/example/springdata/neo4j/Actor_Actor_0.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Movie_Movie_0.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Actor_setRoles_5.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Roles_addRole_5.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Actor_actedIn_1.java,2
/neo4j/example/src/main/java/example/springdata/neo4j/Roles_getMovie_2.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Roles_setMovie_3.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Movie_getTitle_2.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Actor_getName_3.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Movie_toString_3.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Actor_getRoles_4.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Roles_Roles_1.java,0
/neo4j/example/src/main/java/example/springdata/neo4j/Roles_Roles_0.java,0
/jpa/interceptors/src/main/java/example/springdata/jpa/interceptors/ApplicationConfiguration_traceAdvisor_1.java,2
/jpa/interceptors/src/main/java/example/springdata/jpa/interceptors/ApplicationConfiguration_interceptor_0.java,2
/jpa/query-by-example/src/main/java/example/springdata/jpa/querybyexample/SpecialUser_SpecialUser_0.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/CustomerServiceImpl_findByLastname_4.java,3
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/AccountServiceImpl_save_0.java,1
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/CustomerServiceImpl_save_3.java,1
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/AccountServiceImpl_findByCustomer_1.java,2
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/CustomerServiceImpl_findAll_2.java,3
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/CustomerServiceImpl_findAll_1.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/before/CustomerServiceImpl_findById_0.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Account_getId_0.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Customer_getFirstname_1.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Account_getCustomer_1.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Account_getExpiryDate_2.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Customer_getLastname_2.java,0
/jpa/showcase/src/main/java/example/springdata/jpa/showcase/core/Customer_getId_0.java,0
/jpa/showcase/src/snippets/java/example/springdata/jpa/showcase/snippets/AccountRepositoryJdbcImpl_setTemplate_0.java,0
/jpa/showcase/src/snippets/java/example/springdata/jpa/showcase/snippets/AccountRepositoryImpl_removedExpiredAccounts_1.java,3
/jpa/showcase/src/snippets/java/example/springdata/jpa/showcase/snippets/AccountRepositoryJdbcImpl_removedExpiredAccounts_1.java,0
