java_file,nocl
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/nowhitespaceafter/Example2_arrayDec_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/nowhitespaceafter/Example2_bitwiseNot_3.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/nowhitespaceafter/Example2_lineBreak_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/whitespace/nowhitespaceafter/Example2_dotOperator_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/suppresswarnings/Example1_foo2_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/suppresswarnings/Example1_foo4_4.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/suppresswarnings/Example1_foo3_3.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example4_foo_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example2_hashCode_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example2_foo_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example2_equals_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example4_equals_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationlocation/Example4_hashCode_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/missingoverride/ParentClass2_test_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/missingoverride/ParentClass1_test2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/missingoverride/ParentClass1_test1_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationonsameline/Foo_doSomething_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/annotation/annotationusestyle/SomeArrays_value_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/localfinalvariablename/Example2_MyMethod_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/localfinalvariablename/Example3_MyMethod_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/localfinalvariablename/Example1_MyMethod_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/localvariablename/Example2_MyMethod_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/localvariablename/Example4_MyMethod_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodtypeparametername/Example1_method3_2.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodtypeparametername/Example1_method1_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodtypeparametername/Example1_method2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/methodtypeparametername/Example1_method4_3.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/abbreviationaswordinname/Example2_printCOUNTER_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/abbreviationaswordinname/Example3_OAuth2_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/abbreviationaswordinname/Example2_incrementCOUNTER_1.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/abbreviationaswordinname/SuperClass_printCOUNTER_0.java,0
/src/xdocs-examples/resources/com/puppycrawl/tools/checkstyle/checks/naming/abbreviationaswordinname/Example3_OAUth2_2.java,0
