java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/activiti-examples/activiti-api-basic-task-example/src/main/java/org/activiti/examples/DemoApplication_main_0.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,3,100,-,-,-,-,-,-,1,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_run_5.java,-,-,-,1,-,0,3.5,144.232,41.209,-,-,2,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_tagTextConnector_7.java,-,-,-,1,-,0,13.464,4289.418,318.577,-,-,10,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_processTextConnector_6.java,-,-,-,2,-,0,13.867,5332.959,384.588,-,-,14,100,-,-,-,-,-,-,0,1,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_DemoApplication_0.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_main_1.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplication_discardTextConnector_8.java,-,-,-,1,-,0,13.464,4289.418,318.577,-,-,10,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplicationConfiguration_filterChain_1.java,-,-,-,1,-,0,6.346,1396.65,220.078,-,-,7,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-web-example/src/main/java/org/activiti/examples/DemoApplicationConfiguration_userDetailsService_0.java,-,-,-,2,-,0,22.105,26587.58,1202.771,-,-,20,100,-,-,-,-,-,-,5,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_processText_2.java,-,-,-,1,-,0,10.411,6162.779,591.965,-,-,13,100,-,-,-,-,-,-,7,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_tagTextConnector_4.java,-,-,-,1,-,0,14,4277.4,305.529,-,-,10,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_discardTextConnector_5.java,-,-,-,1,-,0,14,4277.4,305.529,-,-,10,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_processCompletedListener_6.java,-,-,-,1,-,0,9.273,2013.396,217.131,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_pickRandomString_7.java,-,-,-,1,-,0,14.773,3657.55,247.588,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_run_1.java,-,-,-,2,-,0,10.348,4366.428,421.966,-,-,8,100,-,-,-,-,-,-,2,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/SecurityUtil_logInAs_0.java,-,-,-,2,-,0,16.935,15253.273,900.669,-,-,37,100,-,-,-,-,-,-,8,0,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_processTextConnector_3.java,-,-,-,2,-,0,16.211,8340.773,514.528,-,-,16,100,-,-,-,-,-,-,0,1,-,-
/activiti-examples/activiti-api-basic-process-example/src/main/java/org/activiti/examples/DemoApplication_main_0.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,3,100,-,-,-,-,-,-,1,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_processCompletedEventListener_14.java,-,-,-,1,-,0,6.6,580.8,88,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_listAvailableProcesses_9.java,-,-,-,2,-,0,10.5,3517.5,335,-,-,8,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplicationConfiguration_passwordEncoder_1.java,-,-,-,1,-,0,3.5,144.232,41.209,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_listAllCreatedVariables_4.java,-,-,-,1,-,0,11.611,5132.997,442.076,-,-,7,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_completeAvailableTasks_5.java,-,-,-,1,-,0,9.917,4787.859,482.809,-,-,13,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplicationConfiguration_myUserDetailsService_0.java,-,-,-,2,-,0,17.671,18082.8,1023.301,-,-,15,100,-,-,-,-,-,-,6,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_DemoApplication_0.java,-,-,-,1,-,0,10,1240,124,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_listCompletedProcesses_3.java,-,-,-,1,-,0,8.8,1584.748,180.085,-,-,4,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_variableCreatedEventListener_13.java,-,-,-,1,-,0,6.6,580.8,88,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_main_1.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,4,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_getMovieDescUUIDs_11.java,-,-,-,1,-,0,3.5,144.232,41.209,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_startProcess_8.java,-,-,-,1,-,0,9.706,3032.875,312.478,-,-,11,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_listTaskVariables_6.java,-,-,-,1,-,0,8.684,3195.935,368.017,-,-,8,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_listProcessVariables_7.java,-,-,-,1,-,0,10.725,4273.989,398.507,-,-,9,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_getConnector_12.java,-,-,-,1,-,0,11.5,3040.652,264.405,-,-,9,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/DemoApplication_getMovieDesc_10.java,-,-,-,1,-,0,3.5,144.232,41.209,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-examples/activiti-api-basic-connector-example/src/main/java/org/activiti/examples/SecurityUtil_logInAs_0.java,-,-,-,2,-,0,16.935,15253.273,900.669,-,-,37,100,-,-,-,-,-,-,8,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/ProcessCandidateStartersEventProducer_notifyCandidateStarterGroupAddedListeners_3.java,-,-,-,2,-,0,8.25,944.204,114.449,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/AbstractActivitiSmartLifeCycle_setPhase_5.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/ProcessCandidateStartersEventProducer_doStart_1.java,-,-,-,5,-,0,12.328,10104.087,819.632,-,-,20,100,-,-,-,-,-,-,1,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/ProcessCandidateStartersEventProducer_notifyCandidateStarterUserAddedListeners_2.java,-,-,-,2,-,0,8.25,944.204,114.449,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/StartMessageDeployedEventProducer_doStop_2.java,-,-,-,1,-,0,3,75.799,25.266,-,-,2,100,-,-,-,-,-,-,0,1,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/AbstractActivitiSmartLifeCycle_isRunning_10.java,-,-,-,1,-,0,4,139.477,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/ApplicationDeployedEventProducer_setAfterRollback_5.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/Activiti_inboundGateway_0.java,-,-,-,1,-,0,7.2,657.911,91.377,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/IntegrationActivityBehavior_leave_2.java,-,-,-,1,-,0,5.333,295.205,55.351,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/IntegrationActivityBehavior_execute_1.java,-,-,-,1,-,0,5.625,374.67,66.608,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/Activiti_inboundGatewayActivityBehavior_1.java,-,-,-,1,-,0,5.833,310.047,53.151,-,-,3,100,-,-,-,-,-,-,0,0,-,-
