java_file,midx
/android/src/main/java/com/brentvatne/common/react/VideoEventEmitter_audioBecomingNoisy_32.java,100
/android/src/main/java/com/brentvatne/common/react/VideoEventEmitter_fullscreenDidPresent_22.java,100
/android/src/main/java/com/brentvatne/common/react/VideoEventEmitter_bandwidthReport_14.java,100
/android/src/main/java/com/brentvatne/react/VideoManagerModule_getName_1.java,100
/android/src/main/java/com/brentvatne/react/VideoManagerModule_setPlayerPauseState_2.java,100
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_isCodecSupported_2.java,100
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_getName_0.java,100
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_getWidevineLevel_1.java,99.3
/android/src/main/java/com/brentvatne/react/VideoManagerModule_VideoManagerModule_0.java,100
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_VideoDecoderPropertiesModule_4.java,100
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_isHEVCSupported_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setDefaultHttpDataSourceFactory_8.java,100
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onStart_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionManagerError_120.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_ReactExoplayerView_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onStop_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getDefaultDataSourceFactory_5.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSubtitleStyle_124.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getGroupIndexForDefaultLocale_88.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildRawDataSourceFactory_9.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildHttpDataSourceFactory_11.java,100
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_getDisableDisconnectError_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableFocus_102.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setFullscreen_38.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setBackBufferDurationMs_104.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getPositionInFirstPeriodMsForCurrentWindow_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_getName_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setUserAgent_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setProgressUpdateInterval_74.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onPlaybackStateChanged_58.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAdError_127.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_ReactExoplayerLoadErrorHandlingPolicy_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_reloadSource_79.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildDrmSessionManager_22.java,99.424
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRateModifier_98.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerCore_17.java,93.755
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_clearSrc_73.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onBandwidthSample_11.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_invalidateAspectRatio_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableBuffering_106.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onIsLoadingChanged_38.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setPaused_21.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getDefaultHttpDataSourceFactory_7.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_seekTo_97.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setAudioOutput_95.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostPause_8.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setShutterColor_45.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildDrmSessionManager_21.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setDefaultDataSourceFactory_6.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_getExportedCustomDirectEventTypeConstants_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_applyModifiers_82.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isFormatSupported_87.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onRepeatModeChanged_60.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_getResizeMode_7.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDrmType_114.java,100
/android/src/main/java/com/brentvatne/exoplayer/RawResourceDataSourceFactory_RawResourceDataSourceFactory_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysRestored_121.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setRepeat_11.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_minLoadRetryCount_30.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_getMinimumLoadableRetryCount_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setFullscreen_109.java,98.687
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_releasePlayer_26.java,100
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_FullScreenPlayerView_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_useSecureView_40.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_AspectRatioFrameLayout_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onShuffleModeEnabledChanged_59.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setReportBandwidth_26.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMutedModifier_93.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onStopPlayback_32.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDetachedFromWindow_6.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRepeatModifier_83.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setContentStartTime_35.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysLoaded_117.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfo_47.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_ReactExoplayerViewManager_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setVolume_24.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedTextTrack_91.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerDrm_18.java,100
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_generateDefaultLayoutParams_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setHideShutterView_41.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPlayWhenReady_28.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getAudioTrackInfo_45.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_exoplayerTrackToGenericTrack_50.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_pausePlayback_30.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setRate_28.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setId_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_buildLoadErrorHandlingPolicy_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_finishPlayerInitialization_20.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_clearResumePosition_34.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setControls_123.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_DataSourceUtil_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setDisableFocus_32.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_AspectRatioFrameLayout_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerControl_13.java,89.951
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setReportBandwidth_75.java,100
/android/src/main/java/com/brentvatne/exoplayer/RawResourceDataSourceFactory_createDataSource_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_getBandwidthMeter_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setPlayInBackground_31.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildDataSourceFactory_35.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onBuffering_52.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_useSecureView_111.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setAdTagUrl_9.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setBackBufferDurationMs_34.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedAudioTrack_90.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_onMeasure_8.java,96.62
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAdEvent_126.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_exoplayerVideoTrackToGenericVideoTrack_46.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_startsWithValidScheme_50.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setProgressUpdateInterval_25.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildTextSource_25.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setResizeMode_10.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedVideoTrack_89.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayer_16.java,92.626
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionAcquired_118.java,100
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_setAspectRatio_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPausedModifier_92.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildHttpDataSourceFactory_36.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostResume_7.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSrc_72.java,100
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onBackPressed_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedTrack_86.java,68.909
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_getAspectRatio_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfoFromManifest_48.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setMuted_22.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setPreventsDisplaySleepDuringVideoPlayback_12.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_cleanUpResources_10.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_requestAudioFocus_27.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setBufferConfig_113.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setDisableDisconnectError_37.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_changeAudioOutput_94.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setFocusable_33.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRawSrc_77.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setHideShutterView_112.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setAdTagUrl_76.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setVolumeModifier_96.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getUserAgent_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setRawDataSourceFactory_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableDisconnectError_108.java,100
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_setDisableDisconnectError_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setTextTracks_78.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setContentStartTime_105.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_addPlayerControl_14.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPlayInBackground_101.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setAudioOutput_23.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getRawDataSourceFactory_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostDestroy_9.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_togglePlayerControlVisibility_12.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setUseTextureView_39.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildMediaSource_23.java,89.742
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAudioBecomingNoisy_37.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_disableTrack_85.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_videoLoaded_43.java,96.571
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_updateResumePosition_33.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_createViews_4.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_createViewInstance_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_startProgressHandler_41.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_stopPlayback_31.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isBehindLiveWindow_68.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isPlayingAd_2.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getTrackRendererIndex_69.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setPreventsDisplaySleepDuringVideoPlayback_84.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setSeek_27.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMaxBitRateModifier_99.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionReleased_119.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setUseTextureView_110.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onVolumeChanged_64.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_onDropViewInstance_3.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_reLayout_15.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_getRetryDelayMsFor_1.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_updateFullScreenButtonVisbility_107.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_clearProgressMessageHandler_42.java,100
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildDataSourceFactory_10.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onPlaybackParametersChanged_63.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setFocusable_103.java,100
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_DefaultReactExoplayerConfig_0.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setMaxBitRate_29.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getTextTrackInfo_51.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setShutterColor_125.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_startPlayback_29.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildTextSources_24.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAttachedToWindow_5.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysRemoved_122.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setControls_42.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setDisableBuffering_36.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onIsPlayingChanged_65.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMinLoadRetryCountModifier_100.java,100
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerSource_19.java,90.844
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfoFromManifest_49.java,91.325
