java_file,hsd
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_isCodecSupported_2.java,15.097
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_getName_0.java,4.667
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_getWidevineLevel_1.java,12.167
/android/src/main/java/com/brentvatne/react/VideoManagerModule_VideoManagerModule_0.java,5.25
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_VideoDecoderPropertiesModule_4.java,11.25
/android/src/main/java/com/brentvatne/react/VideoDecoderPropertiesModule_isHEVCSupported_3.java,5.143
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setDefaultHttpDataSourceFactory_8.java,5.4
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onStart_2.java,8.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmSessionManagerError_120.java,7.393
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_ReactExoplayerView_1.java,7.5
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_onStop_3.java,8.914
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getDefaultDataSourceFactory_5.java,12.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSubtitleStyle_124.java,5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getGroupIndexForDefaultLocale_88.java,15.333
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildRawDataSourceFactory_9.java,4.667
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_buildHttpDataSourceFactory_11.java,11.917
/android/src/main/java/com/brentvatne/exoplayer/DefaultReactExoplayerConfig_getDisableDisconnectError_3.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableFocus_102.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setFullscreen_38.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setBackBufferDurationMs_104.java,13
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getPositionInFirstPeriodMsForCurrentWindow_0.java,10.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_getName_1.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setUserAgent_1.java,7.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setProgressUpdateInterval_74.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onPlaybackStateChanged_58.java,9.842
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onAdError_127.java,4.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_ReactExoplayerLoadErrorHandlingPolicy_0.java,18
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_reloadSource_79.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildDrmSessionManager_22.java,15.261
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRateModifier_98.java,9.429
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerCore_17.java,12.432
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_clearSrc_73.java,7.333
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onBandwidthSample_11.java,14.806
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_invalidateAspectRatio_4.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDisableBuffering_106.java,13.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onIsLoadingChanged_38.java,3
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setPaused_21.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_getDefaultHttpDataSourceFactory_7.java,12.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_seekTo_97.java,9.167
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setAudioOutput_95.java,10
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onHostPause_8.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setShutterColor_45.java,8.571
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_buildDrmSessionManager_21.java,7.5
/android/src/main/java/com/brentvatne/exoplayer/DataSourceUtil_setDefaultDataSourceFactory_6.java,5.4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_getExportedCustomDirectEventTypeConstants_4.java,11.607
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_applyModifiers_82.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_isFormatSupported_87.java,15.667
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onRepeatModeChanged_60.java,3
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_getResizeMode_7.java,3.5
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setDrmType_114.java,6
/android/src/main/java/com/brentvatne/exoplayer/RawResourceDataSourceFactory_RawResourceDataSourceFactory_0.java,9
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysRestored_121.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setRepeat_11.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_minLoadRetryCount_30.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerLoadErrorHandlingPolicy_getMinimumLoadableRetryCount_2.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setFullscreen_109.java,13.176
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_releasePlayer_26.java,9.625
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_FullScreenPlayerView_0.java,7.812
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_useSecureView_40.java,9
/android/src/main/java/com/brentvatne/exoplayer/AspectRatioFrameLayout_AspectRatioFrameLayout_1.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onShuffleModeEnabledChanged_59.java,3
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setReportBandwidth_26.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setMutedModifier_93.java,10.8
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onStopPlayback_32.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDetachedFromWindow_6.java,4
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setRepeatModifier_83.java,10.833
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setContentStartTime_35.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_onDrmKeysLoaded_117.java,6
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_getVideoTrackInfo_47.java,14
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_ReactExoplayerViewManager_0.java,9
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerViewManager_setVolume_24.java,6.75
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_setSelectedTextTrack_91.java,7.222
/android/src/main/java/com/brentvatne/exoplayer/ReactExoplayerView_initializePlayerDrm_18.java,11.667
/android/src/main/java/com/brentvatne/exoplayer/FullScreenPlayerView_generateDefaultLayoutParams_4.java,16.667
