java_file,loc
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509_bio_177.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESS_CACHE_OFF_36.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_DH_46.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_kx_nid$MH_230.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd$MH_338.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_ciphersuites$MH_240.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_mem$MH_98.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_VERIFY_NONE_42.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_ctrl_281.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file$MH_86.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_alpn_select_cb_209.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc2409_prime_1024$MH_110.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_DHparams_195.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_verify_243.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OSSL_PROVIDER_get0_name_407.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_single_get0_status$MH_390.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_verify$MH_258.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_length_125.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_register_all_complete_369.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_ciphers_289.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getAcceptedIssuers_27.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isAvailable_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_cacheFull_12.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getKeyUsage_16.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isInitialized_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_init_8.java,175
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getEncoded_18.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_isAlpnSupported_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isFIPSModeActive_14.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isAvailable_0.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotAfter_8.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_toString_21.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_createSSLContextInternal_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_init_6.java,140
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getImplementedProtocols_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSignature_10.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_logLastError_21.java,6
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotBefore_7.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_cbHits_9.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_timeouts_11.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setSSLEngine_9.java,9
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getVersion_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getSupportedSSLParameters_25.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCipherAuthenticationMethod_14.java,40
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setFIPSMode_13.java,9
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectDN_6.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getEnabledProtocol_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getTBSCertificate_9.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_checkConf_6.java,68
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_accept_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_createSSLEngine_23.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getIssuerUniqueID_14.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_misses_10.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_stats_6.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionTimeout_7.java,6
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getSSLContext_9.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_isTls13RenegAuthAvailable_4.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateChain_26.java,15
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getIds_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionTimeout_8.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgName_11.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionIdContext_11.java,6
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isInstanceCreated_15.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_chooseTrustManager_19.java,8
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setAvailable_6.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connectRenegotiate_4.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_hits_8.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_acceptRenegotiate_7.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getBasicConstraints_17.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgParams_13.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setTicketKeys_3.java,12
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setInstanceCreated_7.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_OpenSSLX509Certificate_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_initLibrary_3.java,9
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setLibraryInitialized_4.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_number_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_destroy_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_isSessionCacheEnabled_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNonCriticalExtensionOIDs_25.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_chooseKeyManager_6.java,16
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateIndex_17.java,13
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connect_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_acceptGood_6.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setInitialized_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_OpenSSLSessionStats_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_OpenSSLLifecycleListener_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionCacheEnabled_4.java,4
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isInstanceCreated_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectUniqueID_15.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCiphers_1.java,14
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getKeyManagers_7.java,25
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getLog_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_checkValidity_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_lifecycleEvent_2.java,32
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_checkValidity_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getFIPSMode_12.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getPublicKey_22.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_initDHParameters_4.java,38
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_addCertificate_16.java,221
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setSSLRandomSeed_11.java,9
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_unwrap_27.java,12
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionCacheSize_9.java,6
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getIssuerDN_5.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getServerSocketFactory_24.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_certificates_20.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getSSLRandomSeed_10.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getExtensionValue_26.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionCacheSize_10.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getState_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgOID_12.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSerialNumber_4.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLUtil_2.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_freeDHParameters_5.java,11
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_destroy_7.java,20
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSession_1.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_setEnabledProtocol_4.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getServerSessionContext_22.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_openSSLCallbackTmpDH_10.java,15
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_OpenSSLUtil_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_hasUnsupportedCriticalExtension_23.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isLibraryInitialized_0.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connectGood_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getCriticalExtensionOIDs_24.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getImplementedCiphers_3.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_applyConf_7.java,57
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getSSLEngine_8.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_OpenSSLSessionContext_0.java,4
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_Compatibility_FIPS_mode_0.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_free_136.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_shutdown_326.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error_176.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_GOOD_50.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_id$MH_265.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_find$MH_401.java,14
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_NUMBER_48.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state_322.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish$MH_343.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set0_tmp_dh_pkey$MH_225.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_set_flags$MH_159.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_free_346.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_OCSP_RESPONSE$MH_409.java,14
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS1_1_VERSION_21.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version_num$MH_79.java,10
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_parse_370.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_response_status_396.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_cert_verify_callback$MH_273.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_find_402.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_C_SET_FILENAME_3.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_default_verify_paths$MH_327.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_privatekey_324.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_time_264.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_MIN_PROTO_VERSION_68.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey$MH_275.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_STRING_ECPARAMETERS_427.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_ACCEPT_52.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_GET_SESS_CACHE_MODE_63.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_3_437.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_Parameters$MH_207.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new$MH_91.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_connect_state_320.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_new$MH_229.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_session_id_context_284.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_free_186.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_length$MH_127.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_clear_error$MH_361.java,9
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_set_default$MH_389.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_timeout_234.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_CIPHER_SERVER_PREFERENCE_432.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_i2d_OCSP_REQUEST_418.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_8192_126.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_TLSEXT_ERR_OK_39.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_free_142.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_ctrl_170.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_privatekey$MH_323.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error$MH_175.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file_90.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx_350.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_timeout$MH_233.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SESSION_RESUMPTION_ON_RENEGOTIATION_429.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_write$MH_97.java,14
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_free$MH_367.java,11
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_FLAG_CRL_CHECK_ALL_17.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_peek_last_error$MH_359.java,10
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_by_id_380.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_findOrThrow_440.java,4
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_hash_dir_166.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_ctrl_294.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_bio$MH_249.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_GROUP_free$MH_143.java,11
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_current_issuer$MH_181.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_set_flags_160.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_L_ADD_DIR_7.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_name$MH_241.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CB_HIT_56.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_load_verify_locations_330.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_COMPRESSION_430.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_1_436.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_ALL_438.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_kx_nid_244.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_new_108.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_PKCS12_bio_372.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_ctrl_cmd_string_384.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_FILETYPE_PEM_5.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0$MH_399.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_tmp_dh_callback$MH_339.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl_pending_86.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_by_id$MH_379.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl$MH_99.java,15
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_X509_AUX_200.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_get0_data_130.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_ECPKParameters_202.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate$MH_305.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_ciphers_300.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx$MH_349.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version$MH_81.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_Compatibility_EVP_PKEY_bits_3.java,13
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0_400.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_MISSES_57.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_RAND_seed$MH_373.java,12
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_default_verify_paths_328.java,8
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_SELF_SIGNED_CERT_IN_CHAIN_11.java,3
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_check_issued$MH_377.java,13
