java_file,mncoco
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_in_init_213.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state_309.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_get_ext_187.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_free_403.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_GET_SESS_CACHE_SIZE_61.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_hash_dir$MH_158.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_ERROR_NONE_45.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL3_VERSION_19.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_GROUP_get_curve_name$MH_140.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_certificate_265.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_options$MH_206.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_read_277.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_untrusted_155.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_free_333.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_BASICRESP_free$MH_392.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509$MH_180.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_free_91.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_load_verify_locations_317.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_get_error_345.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_new$MH_272.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_cipher_list$MH_238.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_untrusted$MH_154.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_add_client_CA_305.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_new_401.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS_server_method_285.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION_417.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_base_id_135.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error$MH_166.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_ALL_424.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_FILE_408.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_hash_dir_159.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESS_CACHE_SERVER_37.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_set0_pqg_151.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_version_283.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_CLOSE_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_4096$MH_118.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_cert_store_225.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_version$MH_282.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SESSION_RESUMPTION_ON_RENEGOTIATION_415.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_X509_AUX$MH_190.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_num_73.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_bio_237.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_ACCEPT_GOOD_53.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey_263.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file_87.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl_pending_83.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_check_issued_365.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_KEY_new_by_curve_name_143.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_cert_verify_callback_261.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TLSEXT_TICKET_KEYS_64.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_length$MH_124.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0_387.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_num$MH_72.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_shutdown$MH_296.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_options$MH_200.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_session$MH_318.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_bio$MH_100.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_default_verify_paths$MH_314.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_info_callback_321.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_client_CA_list_303.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_write$MH_278.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_TYPE_UNKNOWN_33.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_ex_data_165.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_client_CA_list$MH_302.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_time_251.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_certificate_chain_file$MH_244.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_bits$MH_136.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_cert_store$MH_224.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_LINE_409.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_do_handshake$MH_290.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_CERTID_free_399.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate_pending_295.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_current_cert$MH_172.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_set_flags_153.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_CIPHER_SERVER_PREFERENCE_418.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_V_OCSP_CERTSTATUS_UNKNOWN_71.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_COMPRESSION_416.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_base_id$MH_134.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SSLv3_419.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_error_string$MH_350.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_L_FILE_LOAD_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_timeout$MH_220.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish$MH_330.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_free$MH_148.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SSLv2_28.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_89.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509_bio_177.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESS_CACHE_OFF_36.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_DH_46.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_kx_nid$MH_230.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd$MH_338.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_ciphersuites$MH_240.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_mem$MH_98.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_VERIFY_NONE_42.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_ctrl_281.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file$MH_86.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_alpn_select_cb_209.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc2409_prime_1024$MH_110.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_DHparams_195.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_verify_243.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OSSL_PROVIDER_get0_name_407.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_single_get0_status$MH_390.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_verify$MH_258.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_length_125.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_register_all_complete_369.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_ciphers_289.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getAcceptedIssuers_27.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isAvailable_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_cacheFull_12.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getKeyUsage_16.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isInitialized_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_init_8.java,93
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getEncoded_18.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_isAlpnSupported_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isFIPSModeActive_14.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isAvailable_0.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotAfter_8.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_toString_21.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_createSSLContextInternal_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_init_6.java,106
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getImplementedProtocols_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSignature_10.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_logLastError_21.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNotBefore_7.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_cbHits_9.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_timeouts_11.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setSSLEngine_9.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getVersion_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getSupportedSSLParameters_25.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCipherAuthenticationMethod_14.java,5
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setFIPSMode_13.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectDN_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getEnabledProtocol_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getTBSCertificate_9.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_checkConf_6.java,35
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_accept_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_createSSLEngine_23.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getIssuerUniqueID_14.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_misses_10.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_stats_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionTimeout_7.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getSSLContext_9.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_isTls13RenegAuthAvailable_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateChain_26.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getIds_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionTimeout_8.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgName_11.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionIdContext_11.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_isInstanceCreated_15.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_chooseTrustManager_19.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setAvailable_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connectRenegotiate_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_hits_8.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_acceptRenegotiate_7.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getBasicConstraints_17.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgParams_13.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setTicketKeys_3.java,2
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setInstanceCreated_7.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_OpenSSLX509Certificate_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_initLibrary_3.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setLibraryInitialized_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_number_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_destroy_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_isSessionCacheEnabled_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getNonCriticalExtensionOIDs_25.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_chooseKeyManager_6.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCertificateIndex_17.java,5
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connect_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_acceptGood_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_setInitialized_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_OpenSSLSessionStats_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_OpenSSLLifecycleListener_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionCacheEnabled_4.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isInstanceCreated_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSubjectUniqueID_15.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getCiphers_1.java,2
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLSupport_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getKeyManagers_7.java,11
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getLog_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_checkValidity_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_lifecycleEvent_2.java,13
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_checkValidity_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getFIPSMode_12.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getPublicKey_22.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_initDHParameters_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_addCertificate_16.java,103
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_setSSLRandomSeed_11.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_unwrap_27.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_setSessionCacheSize_9.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getIssuerDN_5.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getServerSocketFactory_24.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_certificates_20.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getSSLRandomSeed_10.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getExtensionValue_26.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSessionCacheSize_10.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getState_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSigAlgOID_12.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getSerialNumber_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLImplementation_getSSLUtil_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_freeDHParameters_5.java,7
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_destroy_7.java,3
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_getSession_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_setEnabledProtocol_4.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_getServerSessionContext_22.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_openSSLCallbackTmpDH_10.java,10
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_OpenSSLUtil_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_hasUnsupportedCriticalExtension_23.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLStatus_isLibraryInitialized_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionStats_connectGood_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLX509Certificate_getCriticalExtensionOIDs_24.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLUtil_getImplementedCiphers_3.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLContext_applyConf_7.java,19
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLLifecycleListener_getSSLEngine_8.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/net/openssl/panama/OpenSSLSessionContext_OpenSSLSessionContext_0.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_Compatibility_FIPS_mode_0.java,1
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_free_136.java,1
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_shutdown_326.java,1
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error_176.java,1
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_GOOD_50.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_id$MH_265.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_find$MH_401.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_NUMBER_48.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state_322.java,1
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish$MH_343.java,0
/modules/openssl-foreign/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set0_tmp_dh_pkey$MH_225.java,0
