java_file,cc
/runelite-client/src/main/java/net/runelite/client/plugins/animsmoothing/AnimationSmoothingPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/animsmoothing/AnimationSmoothingPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/fps/FpsPlugin_shutDown_4.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/fps/FpsPlugin_startUp_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/skybox/Skybox_Skybox_1.java,40
/runelite-client/src/main/java/net/runelite/client/plugins/skybox/Skybox_Skybox_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/skybox/SkyboxPlugin_startUp_0.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/config/UnitFormatter_stringToValue_1.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/config/ConfigPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/config/ConfigPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/opponentinfo/OpponentInfoPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/opponentinfo/OpponentInfoPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/npchighlight/NpcIndicatorsPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/npchighlight/NpcIndicatorsPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/PluginManager_startPlugin_12.java,10
/runelite-client/src/main/java/net/runelite/client/plugins/ammo/AmmoPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/ammo/AmmoPlugin_startUp_0.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/tithefarm/TitheFarmPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/tithefarm/TitheFarmPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/info/InfoPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/blastmine/BlastMinePlugin_shutDown_2.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/blastmine/BlastMinePlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/Plugin_startUp_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/stretchedmode/StretchedModePlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/mousehighlight/MouseHighlightPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/mousehighlight/MouseHighlightPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/Plugin_shutDown_4.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/discord/DiscordPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/discord/DiscordPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/notes/NotesPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/screenmarkers/ScreenMarkerPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/screenmarkers/ScreenMarkerPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/PluginManager_instantiate_16.java,8
/runelite-client/src/main/java/net/runelite/client/plugins/woodcutting/WoodcuttingPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/woodcutting/WoodcuttingPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/xtea/XteaClient_get_3.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/xtea/XteaClient_get_4.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/PluginClassLoader_loadClass_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/pestcontrol/PestControlPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/pestcontrol/PestControlPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/interfacestyles/InterfaceStylesPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/interfacestyles/InterfaceStylesPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/playerindicators/PlayerIndicatorsPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/playerindicators/PlayerIndicatorsPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/nightmarezone/NightmareZonePlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/nightmarezone/NightmareZonePlugin_shutDown_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/PluginManager_loadCorePlugins_9.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/skillcalculator/SkillCalculatorPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/skillcalculator/SkillCalculatorPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/account/AccountPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/account/AccountPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/wintertodt/WintertodtPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/wintertodt/WintertodtPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runepouch/RunepouchPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runepouch/RunepouchPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runecraft/RunecraftPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runecraft/RunecraftPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/statusbars/StatusBarsPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/statusbars/StatusBarsPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runenergy/RunEnergyPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/runenergy/RunEnergyPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/pyramidplunder/PyramidPlunderPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/pyramidplunder/PyramidPlunderPlugin_shutDown_2.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/puzzlesolver/PuzzleSolverPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/puzzlesolver/PuzzleSolverPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/party/PartyPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/party/PartyPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/bosstimer/BossTimersPlugin_shutDown_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/devtools/DevToolsPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/devtools/DevToolsPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/PluginManager_stopPlugin_13.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/worldmap/WorldMapPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/worldmap/WorldMapPlugin_shutDown_2.java,1
