java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/handlers/RestoreHandler_handleRequest_0.java,-,-,-,2,-,0,14.189,14809.629,1043.726,-,-,19,100,-,-,-,-,-,-,2,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/handlers/GetHandler_handleRequest_0.java,-,-,-,1,-,0,12.152,6408.234,527.332,-,-,9,100,-,-,-,-,-,-,4,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/endpoints/DownloadEndpoint_download_1.java,-,-,-,3,-,0,15,20362.563,1357.504,-,-,24,100,-,-,-,-,-,-,3,3,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/endpoints/DownloadEndpoint_DownloadEndpoint_0.java,-,-,-,1,-,0,8.571,1086.097,126.711,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/endpoints/UploadEndpoint_UploadEndpoint_0.java,-,-,-,1,-,0,8.571,1086.097,126.711,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/endpoints/UploadEndpoint_upload_2.java,-,-,-,1,-,0,7.562,1060.123,140.182,-,-,4,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/endpoints/UploadEndpoint_tagAfterUpload_1.java,-,-,-,1,-,0,7.091,1090.59,153.801,-,-,4,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/WorkCount_getCount_0.java,-,-,-,1,-,0,4,139.477,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/PhotoApplicationResources_toJson_0.java,-,-,-,1,-,0,4.8,319.718,66.608,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/WorkCount_setCount_1.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/LabelCount_getKey_1.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/LabelCount_setKey_0.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/pam_source_files/src/main/java/com/example/photo/LabelCount_getCount_4.java,-,-,-,1,-,0,4,139.477,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/BotExample_main_0.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/LexService_textTranslateToEn_2.java,-,-,-,2,-,0,8.226,5508.773,669.694,-,-,20,100,-,-,-,-,-,-,3,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/LexService_getText_0.java,-,-,-,4,-,0,15.267,19771.95,1295.04,-,-,35,98.584,-,-,-,-,-,-,10,3,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/LexService_textTranslateFromEn_3.java,-,-,-,2,-,0,8.226,5508.773,669.694,-,-,20,100,-,-,-,-,-,-,3,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/LexService_DetectLanguage_1.java,-,-,-,3,-,0,9.625,8393.678,872.07,-,-,24,100,-,-,-,-,-,-,7,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/BotController_addItems_1.java,-,-,-,1,-,0,8.182,1365.611,166.908,-,-,5,100,-,-,-,-,-,-,1,0,-,-
/javav2/usecases/creating_lex_chatbot/src/main/java/com/aws/spring/BotController_greetingForm_0.java,-,-,-,1,-,0,4.2,225.853,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_setName_3.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_setId_2.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_getTitle_0.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_setTitle_1.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_getName_3.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_getName_2.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_getTitle_7.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_getId_1.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_setBody_7.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_setName_4.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_getBody_6.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_getId_4.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/Greeting_setId_5.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/creating_first_project/src/main/java/com/example/handlingformsubmission/GreetingItems_setTitle_8.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2019_1.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2017_7.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2017_4.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2015_11.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_setCode_20.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2016_9.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2018_2.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/HandlerStoreData_handleRequest_0.java,-,-,-,2,-,0,8.974,3126.335,348.389,-,-,12,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2012_14.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2011_18.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2014_12.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_getId_1.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
