java_file,hsv
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/RestfulWebServicesApplication_main_0.java,94.012
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/environment/InstanceInformationService_retrieveInstanceInfo_0.java,83.762
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_helloWorld_1.java,89.858
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_imUpAndRunning_0.java,43.185
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_helloWorldBean_2.java,53.151
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/CurrencyExchangeServiceApplicationH2_main_0.java,94.012
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/EnvironmentConfigurationLogger_handleContextRefresh_0.java,1077.383
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,114.449
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getId_2.java,34.869
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_ExchangeValue_0.java,25.266
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_toString_8.java,188.87
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getTo_4.java,34.869
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_setExchangeEnvironmentInfo_7.java,72.34
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_imHealthy_0.java,43.185
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getConversionMultiple_5.java,34.869
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getExchangeEnvironmentInfo_6.java,34.869
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_ExchangeValue_1.java,171.673
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_printAllHeaders_5.java,217.131
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getFrom_3.java,34.869
/projects/hello-world/hello-world-java/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/RestfulWebServicesApplication_main_0.java,94.012
