java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,java,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,-,-,-,1,-,0,7.143,817.493,114.449,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_imHealthy_0.java,-,-,-,1,-,0,4.667,201.53,43.185,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_printAllHeaders_5.java,-,-,-,1,-,0,9.273,2013.396,217.131,-,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/CurrencyConversionServiceApplication_main_0.java,-,-,-,1,-,0,6.417,603.241,94.012,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/security/SecurityConfiguration_configure_0.java,-,-,-,1,-,0,4.889,879.259,179.848,-,-,-,7,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/util/environment/EnvironmentConfigurationLogger_handleContextRefresh_0.java,-,-,-,2,-,0,12.833,13826.417,1077.383,-,-,-,17,100,-,-,-,-,-,-,1,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,-,-,-,1,-,0,7.143,817.493,114.449,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_CurrencyConversionBean_0.java,-,-,-,1,-,0,3,75.799,25.266,-,-,-,2,100,-,-,-,-,-,-,1,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getQuantity_10.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setConversionEnvironmentInfo_17.java,-,-,-,1,-,0,9,467.023,51.891,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getTo_6.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getConversionMultiple_8.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setTotalCalculatedAmount_13.java,-,-,-,1,-,0,9,467.023,51.891,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setTo_7.java,-,-,-,1,-,0,9,467.023,51.891,-,-,-,3,100,-,-,-,-,-,-,0,0,-,-
